"replication","mse","coverage"
1,0.0750709134633442,0.667
2,0.0606777042941455,0.77
3,0.0541955658454935,0.758
4,0.0394721397893267,0.836
5,0.141542896542333,0.441
6,0.0958969340923166,0.599
7,0.0588609019464795,0.795
8,0.0717994269756412,0.653
9,0.0181444656420599,0.992
10,0.0984061870622172,0.485
11,0.108653613725475,0.45
12,0.0575666027494262,0.77
13,0.140791041205357,0.254
14,0.0786844390016869,0.623
15,0.0802166932635741,0.618
16,0.0973997679537482,0.562
17,0.0615655957496576,0.678
18,0.0621166974077164,0.667
19,0.029726755373437,0.989
20,0.143017332981477,0.408
21,0.243426813973611,0.135
22,0.134200754163421,0.385
23,0.0874677990105165,0.613
24,0.0190350832600354,1
25,0.205269766311667,0.424
26,0.0978604146604268,0.412
27,0.138494605053503,0.537
28,0.0396807873537356,0.862
29,0.0723611187808508,0.744
30,0.103728769559926,0.364
31,0.0652429102817394,0.698
32,0.0709347231607941,0.694
33,0.0216575207758967,0.992
34,0.0430910543203356,0.801
35,0.0783570499664362,0.658
36,0.0919526529745377,0.504
37,0.0666741495641057,0.589
38,0.00928692579413147,1
39,0.0523718305228891,0.803
40,0.101252752354136,0.476
41,0.0360639909163474,0.924
42,0.14642109261588,0.314
43,0.134098341813262,0.34
44,0.129004158942366,0.402
45,0.063450349156641,0.684
46,0.192857904364105,0.056
47,0.0217670295001822,0.986
48,0.0816267761381305,0.65
49,0.066803962903778,0.636
50,0.116234722784375,0.411
51,0.013162251666517,0.978
52,0.0599340889232771,0.74
53,0.043747251967762,0.86
54,0.121954143899791,0.515
55,0.109194657473705,0.499
56,0.0254656341366765,0.934
57,0.0633255859166557,0.802
58,0.33783006186358,0
59,0.124068409744814,0.386
60,0.178655275716863,0.081
61,0.0341760520103147,0.86
62,0.105563843578937,0.575
63,0.0289790315937247,0.951
64,0.0197969735294399,1
65,0.0188483116809725,0.979
66,0.0585490880653735,0.726
67,0.0580533980251361,0.679
68,0.0532428157745735,0.742
69,0.0708898040683584,0.668
70,0.0767329363601434,0.565
71,0.0629234987064392,0.736
72,0.0683152868836183,0.777
73,0.0442983185954222,0.799
74,0.0809996406103227,0.564
75,0.113440124969172,0.619
76,0.0920963041267207,0.576
77,0.0102644227806256,1
78,0.0834652000631788,0.555
79,0.115366433837529,0.274
80,0.048299033312531,0.85
81,0.115686726677631,0.501
82,0.111845855938551,0.402
83,0.0408122083042515,0.753
84,0.077941956835045,0.666
