"replication","mse","coverage"
1,0.273318892021611,0.934
2,0.374393691837812,0.88
3,0.263476553014122,0.931
4,0.552049097074718,0.726
5,0.336154055163354,0.891
6,0.326657271886181,0.89
7,0.282557940169456,0.911
8,0.301939128153843,0.906
9,0.394410420699459,0.875
10,0.344438937869089,0.879
11,0.301586769961785,0.925
12,0.333675289431346,0.888
13,0.350119135025745,0.91
14,0.297702276052028,0.914
15,0.272916822199854,0.916
16,0.257312903327165,0.904
17,0.290550114226468,0.914
18,0.415676029676086,0.832
19,0.330389095531329,0.915
20,0.280522932374183,0.927
21,0.311348888547065,0.905
22,0.380288684858704,0.897
23,0.255263332264339,0.921
24,0.347268694879595,0.88
25,0.322683010416144,0.902
26,0.3294461990249,0.908
27,0.280894083539635,0.925
28,0.352394176255697,0.887
29,0.25310968015891,0.893
30,0.401176564077376,0.846
31,0.367770302510153,0.874
32,0.334559347484713,0.876
33,0.260054907669926,0.917
34,0.323563778051479,0.888
35,0.278754959782647,0.909
36,0.264111053756658,0.916
37,0.367997741843193,0.883
38,0.229236261646519,0.949
39,0.257703092563139,0.935
40,0.378667089353763,0.876
41,0.41929203984713,0.873
42,0.331221285451537,0.9
43,0.307227534870366,0.892
44,0.298946623049334,0.927
45,0.304941615127904,0.896
46,0.278205793763407,0.93
47,0.299152740070838,0.914
48,0.4339506373439,0.822
49,0.260957688102984,0.924
50,0.412749679697161,0.796
51,0.302264260905121,0.917
52,0.365766550587706,0.86
53,0.39966338009631,0.872
54,0.316805421484099,0.904
55,0.259174060799081,0.924
56,0.372445964181375,0.879
57,0.27277321429401,0.911
58,0.40611958353485,0.854
59,0.413218267358865,0.88
60,0.367331750125626,0.871
61,0.335071031427677,0.888
62,0.459978016071575,0.853
63,0.254647037744892,0.93
64,0.29665840172299,0.905
65,0.36375579401896,0.871
66,0.34571918602497,0.903
67,0.221975535737288,0.923
68,0.260704447762111,0.925
69,0.452904937967121,0.853
70,0.303929382955582,0.912
71,0.353457440175859,0.894
72,0.439305743186005,0.798
73,0.273402466064457,0.913
74,0.291835878130779,0.927
75,0.402095044314005,0.856
76,0.314378358435544,0.92
77,0.367028312111677,0.901
78,0.347617667033704,0.882
79,0.514415411301639,0.841
80,0.348060825806955,0.894
81,0.241416802343847,0.915
82,0.302432699083182,0.905
83,0.322884981261202,0.888
84,0.316137335217144,0.919
85,0.334565316698187,0.89
86,0.241900872942848,0.935
87,0.308054419997792,0.933
88,0.431903282793548,0.81
89,0.350896676742494,0.883
90,0.245726809253636,0.943
91,0.305562725906176,0.916
92,0.316926704912997,0.886
93,0.34135314821058,0.86
94,0.463702798953203,0.843
95,0.285923437636757,0.927
96,0.302926014053454,0.901
97,0.480914138645967,0.8
98,0.289985955366183,0.917
99,0.24385408245134,0.929
100,0.246973211843575,0.925
101,0.351743006386547,0.884
102,0.413777604237331,0.867
103,0.372923446135182,0.853
104,0.385312149329239,0.878
105,0.387351172956138,0.901
106,0.300409917834482,0.916
107,0.359048348722898,0.894
108,0.306867011417134,0.918
109,0.256989966205546,0.936
110,0.375019003194768,0.901
111,0.280854059796882,0.927
112,0.301988276350013,0.921
113,0.299485781324141,0.893
114,0.33132320634908,0.88
115,0.354249152903974,0.875
116,0.33421851550561,0.873
117,0.310096810823359,0.906
118,0.305634683143541,0.922
119,0.237507763949216,0.941
120,0.365225408002458,0.881
121,0.525580235697374,0.781
122,0.330022968163929,0.896
123,0.291433663374409,0.927
124,0.297168419277109,0.919
125,0.274121829293103,0.937
126,0.580349470913537,0.765
127,0.343156261420949,0.898
128,0.306881641102471,0.912
129,0.32418024042049,0.907
130,0.273623071128367,0.922
131,0.359529713887553,0.91
132,0.331755035151696,0.897
133,0.259489157070288,0.92
134,0.309121488929601,0.892
