"replication","mse","coverage"
1,0.215558798004346,0.934
2,0.199399601754474,0.948
3,0.184962408246395,0.939
4,0.311825421979896,0.86
5,0.222123377527685,0.935
6,0.201259650031348,0.938
7,0.301915545788528,0.902
8,0.22796254153787,0.923
9,0.289933159937644,0.891
10,0.251873073016123,0.924
11,0.234033816394097,0.925
12,0.308618573234318,0.902
13,0.240905167124299,0.921
14,0.292667299008117,0.901
15,0.286968299047062,0.898
16,0.31487107254606,0.863
17,0.308504170301662,0.886
18,0.203690011745437,0.94
19,0.228170644901453,0.942
20,0.219574655284479,0.94
21,0.298338051048384,0.908
22,0.290145446230486,0.901
23,0.24292916215344,0.922
24,0.291291545279391,0.893
25,0.147909479846712,0.966
26,0.232139832021762,0.935
27,0.292868213552792,0.911
28,0.224794832954072,0.91
29,0.224995403286005,0.928
30,0.259057228716108,0.915
31,0.209796898130664,0.942
32,0.170005692431842,0.96
33,0.250029363375171,0.919
34,0.347123608947352,0.884
35,0.215860043459662,0.927
36,0.223983702325024,0.936
37,0.261326519081377,0.927
38,0.2296101916923,0.927
39,0.222863022253017,0.913
40,0.201563253265996,0.946
41,0.327772332228046,0.863
42,0.231042533379735,0.943
43,0.259381392703523,0.908
44,0.240894760618088,0.936
45,0.228546464244835,0.928
46,0.218499389805248,0.947
47,0.172420489043454,0.959
48,0.248083343532769,0.926
49,0.223273568256742,0.934
50,0.271231857164978,0.911
51,0.213616374929825,0.937
52,0.25435820073108,0.927
53,0.245084755479524,0.915
54,0.176398656050557,0.963
55,0.260688744738589,0.922
56,0.288103030451206,0.884
57,0.217627594054145,0.948
58,0.205752020880566,0.941
59,0.296143466181678,0.891
60,0.330533958734895,0.862
61,0.206463440853463,0.93
62,0.346134604198994,0.845
63,0.275404114455297,0.931
64,0.29082751066194,0.916
65,0.225897688161359,0.928
66,0.241245503424364,0.916
67,0.330800389073626,0.861
68,0.188517101432185,0.951
69,0.285390155769725,0.906
70,0.221015276182106,0.937
71,0.20360065859747,0.924
72,0.361862895876762,0.884
73,0.320593145700608,0.867
74,0.313805253910267,0.876
75,0.207999669612992,0.935
76,0.252222421561872,0.887
77,0.191452931949607,0.945
78,0.260182236571667,0.906
79,0.252311937010749,0.922
80,0.245201160579906,0.929
81,0.1788894193626,0.952
82,0.233817057987507,0.9
83,0.301648280046451,0.894
84,0.201358829468228,0.935
85,0.281696144538152,0.905
86,0.187435468881082,0.949
87,0.168356741104785,0.952
88,0.238367965827148,0.906
89,0.232748045877182,0.929
90,0.288844954199075,0.888
91,0.221712419965836,0.946
92,0.233721754851484,0.917
93,0.28504268002079,0.893
94,0.238357442869118,0.945
95,0.267043321612216,0.899
96,0.283312158427941,0.911
97,0.337872866629952,0.869
98,0.321615326722606,0.858
99,0.241949114416403,0.92
100,0.260946675561104,0.924
101,0.190631757154342,0.963
102,0.180246966636201,0.968
103,0.252141703990548,0.908
104,0.243564849041849,0.915
105,0.203117606833358,0.947
106,0.181180661671307,0.955
107,0.339299161418368,0.841
108,0.162699330597581,0.941
109,0.223375272994716,0.935
110,0.273999510146315,0.927
111,0.20852708804577,0.951
112,0.165209090592225,0.953
113,0.27784772696331,0.891
114,0.233453425262063,0.928
115,0.230999123929994,0.933
116,0.23555199880682,0.927
117,0.226662971497203,0.951
118,0.233342353932102,0.939
119,0.236914002622743,0.908
120,0.307674289815254,0.909
121,0.230345658674904,0.943
122,0.261951075573527,0.918
123,0.204976607218451,0.923
124,0.279333513554863,0.901
125,0.184113444463087,0.955
126,0.161782942418621,0.969
127,0.331649191944085,0.881
128,0.215847104880762,0.939
129,0.230740520578231,0.908
130,0.264595150655776,0.914
131,0.235701696968664,0.895
132,0.21029795565046,0.944
133,0.212658032290825,0.953
134,0.190937333673114,0.941
135,0.257056171056127,0.888
136,0.241553238505449,0.923
137,0.196109291061498,0.95
138,0.305563681391776,0.91
139,0.209622070743763,0.931
140,0.271056047409868,0.918
141,0.25541826150649,0.934
142,0.257470317310537,0.924
143,0.241356477312432,0.931
144,0.215615313173129,0.95
145,0.19348124409459,0.955
146,0.331544018358174,0.873
147,0.197252451895987,0.945
148,0.298689163679211,0.904
149,0.319775892166866,0.873
150,0.214027499620082,0.941
151,0.242717744747834,0.932
152,0.226525909633613,0.944
153,0.187110781201022,0.953
154,0.26822335863055,0.899
155,0.2731405238281,0.916
156,0.197717205973505,0.95
157,0.187435095422867,0.929
158,0.216381498608424,0.944
159,0.325000815357896,0.868
160,0.233817419188388,0.929
161,0.216991065854673,0.95
162,0.204715396904336,0.945
163,0.211178568646599,0.927
164,0.252034209920204,0.894
165,0.251982245687807,0.903
166,0.181828730837311,0.949
167,0.183683187741095,0.955
168,0.249016114560776,0.915
169,0.224879264975908,0.928
170,0.184298511180297,0.965
171,0.144718367170532,0.977
172,0.222919797975031,0.927
173,0.231832338689475,0.947
174,0.259904186243222,0.902
175,0.313647261893772,0.87
176,0.220364074060039,0.932
177,0.24595454180317,0.94
178,0.175014774851205,0.955
179,0.284797561922798,0.874
180,0.244946606551077,0.912
181,0.209534872734428,0.932
182,0.208124977760281,0.945
183,0.193487586645239,0.952
184,0.225147639737488,0.933
185,0.229388531601014,0.921
186,0.225469297542429,0.906
187,0.210512043587864,0.948
188,0.327320240215962,0.868
189,0.221047655211874,0.937
190,0.284161313204253,0.896
191,0.320686473264772,0.887
192,0.322068686184041,0.87
193,0.278926146954164,0.905
194,0.265682757123612,0.906
195,0.276944096062828,0.925
196,0.240132189631573,0.921
197,0.256379541535262,0.905
198,0.312180439516688,0.908
199,0.354125615584607,0.866
200,0.226195250756001,0.931
201,0.206740001365637,0.939
202,0.270506119641214,0.901
203,0.184872891758909,0.938
204,0.248830153589762,0.936
205,0.233485368880792,0.934
206,0.190701061841285,0.957
207,0.212404469117109,0.941
208,0.20587082658349,0.936
209,0.186946285691088,0.94
210,0.236269992277819,0.929
211,0.315335610450672,0.877
212,0.311462266201229,0.889
213,0.387017332140631,0.862
214,0.210323734757914,0.95
215,0.333255817759691,0.837
216,0.191866685885851,0.956
217,0.253243906527786,0.916
218,0.24045166967815,0.918
219,0.264431376729815,0.904
220,0.336405020209767,0.849
221,0.325154481793373,0.871
222,0.303735102110907,0.889
223,0.305142273948987,0.866
224,0.221778788279066,0.921
225,0.151481194751626,0.974
226,0.423959864887748,0.79
227,0.20535313566106,0.955
228,0.189330982114208,0.962
229,0.341238935360214,0.892
230,0.288833872576432,0.884
231,0.221122627609426,0.938
232,0.24023773502396,0.916
233,0.190121156005833,0.949
234,0.193985145624477,0.944
235,0.250153941692465,0.902
236,0.330829132501862,0.874
237,0.213550380287228,0.924
238,0.248276734575884,0.928
239,0.223486922296296,0.925
240,0.248125260886581,0.934
241,0.265520807473652,0.914
242,0.354953576475945,0.843
243,0.230155607945836,0.93
244,0.242833779501811,0.929
245,0.209974486884905,0.946
246,0.351114377042976,0.882
247,0.258983192888117,0.919
248,0.289413438599124,0.871
249,0.308833830345727,0.89
250,0.198625181053318,0.948
251,0.235338427490726,0.917
252,0.237316437219354,0.916
253,0.215042911296693,0.958
254,0.230328290914253,0.915
255,0.264421258890649,0.911
256,0.19661379563986,0.939
257,0.192750888021901,0.943
258,0.293171993344877,0.874
259,0.169967186643522,0.969
260,0.237216247340305,0.931
261,0.264866269896892,0.912
262,0.23418628670886,0.94
263,0.151735357576442,0.956
264,0.247097886229231,0.929
265,0.217019519435379,0.938
266,0.224241376074145,0.925
267,0.193179304532279,0.948
268,0.281364741822825,0.891
269,0.187970306239232,0.942
270,0.260774970395404,0.895
271,0.224185919897735,0.938
272,0.262612248518578,0.916
273,0.241907523247394,0.925
274,0.189606099679803,0.948
275,0.222093790091617,0.927
276,0.175678638863641,0.963
277,0.328602230398986,0.885
278,0.226896849381905,0.915
279,0.269304429503736,0.909
280,0.270288829240015,0.907
281,0.195207802431927,0.947
282,0.169792739785758,0.974
283,0.21444246521746,0.925
284,0.258777417595858,0.924
285,0.198561978391787,0.957
286,0.222142213136482,0.933
287,0.189216249243305,0.952
288,0.275677764755247,0.907
289,0.250262927079851,0.93
290,0.307930300000518,0.876
291,0.263687289003781,0.922
292,0.296982586929184,0.886
293,0.24193915250238,0.911
294,0.305137871831281,0.893
295,0.255549075449808,0.934
296,0.305906117974788,0.891
297,0.242771010896845,0.919
298,0.239675029068762,0.914
299,0.308699317572067,0.888
300,0.233027367268764,0.938
301,0.215434622881912,0.95
302,0.190655761579992,0.965
303,0.30376404044265,0.858
304,0.298670811740316,0.894
305,0.237493195413881,0.926
306,0.180125464607485,0.961
307,0.205982075358704,0.95
308,0.185800949543678,0.958
309,0.271943052409842,0.911
310,0.188094844972192,0.962
311,0.249161767796439,0.907
312,0.267279584845337,0.92
313,0.2784138537733,0.909
314,0.352264339758968,0.85
315,0.314609453133933,0.857
316,0.246834617202696,0.929
317,0.218855239453322,0.938
318,0.322703450397266,0.883
319,0.243830693688622,0.924
320,0.220875958298819,0.942
321,0.158970350932686,0.951
322,0.259359977955862,0.883
323,0.340769057961903,0.869
324,0.223616022190081,0.927
325,0.198684812734424,0.943
326,0.303184518574099,0.899
327,0.265828023509872,0.915
328,0.222521549673769,0.931
329,0.29417548087071,0.913
330,0.195464134385866,0.935
331,0.282821564798651,0.894
332,0.37285097714342,0.864
333,0.203276529511856,0.946
334,0.265343126330237,0.922
335,0.189876555337342,0.945
336,0.203674303276997,0.928
337,0.299625482636068,0.905
338,0.246318167054469,0.923
339,0.286270075907212,0.885
340,0.201192657178479,0.939
341,0.18142771582481,0.955
342,0.226398006989812,0.922
343,0.208135468975166,0.952
344,0.265830051245951,0.921
345,0.279071674980704,0.903
346,0.222086634883689,0.911
347,0.194604465725227,0.948
348,0.325834644382145,0.886
349,0.234584509074875,0.923
350,0.230504768749254,0.94
351,0.276797568053071,0.901
352,0.211177242327565,0.922
353,0.255170225607339,0.921
354,0.252553738396791,0.892
355,0.252002798279408,0.903
356,0.284360247631267,0.894
357,0.181863470976395,0.946
358,0.204146366120526,0.945
359,0.194828937646736,0.933
360,0.196065712308679,0.968
361,0.247633549858257,0.922
362,0.244909114110678,0.93
363,0.204339235942631,0.943
364,0.308219895138934,0.9
365,0.268367242090603,0.919
366,0.16641803177462,0.964
367,0.277441834733918,0.879
368,0.188655964947773,0.946
369,0.241803753958065,0.926
370,0.243317796509245,0.938
371,0.265130520421386,0.889
372,0.234506335215318,0.934
373,0.216869792897881,0.924
374,0.317602990708002,0.878
375,0.209713292090938,0.934
376,0.262139505690064,0.926
377,0.203843377964822,0.956
378,0.260942804822614,0.91
379,0.238343837563637,0.916
380,0.219393848653242,0.944
381,0.215543194551792,0.916
382,0.193979490664611,0.96
383,0.241934204050643,0.92
384,0.224839219626733,0.935
385,0.255792979055347,0.913
386,0.179964661904898,0.949
387,0.188198088972536,0.937
388,0.177771078132505,0.959
389,0.344773241031337,0.876
390,0.172877613718411,0.948
391,0.243910787797368,0.911
392,0.222369448182493,0.934
393,0.217537646074467,0.941
394,0.249957659148522,0.936
395,0.223582072554762,0.924
396,0.23192255461559,0.929
397,0.232850571407406,0.934
398,0.155960127102665,0.966
399,0.189268535220017,0.939
400,0.258128368202853,0.915
401,0.248171950030413,0.905
402,0.214348242077488,0.941
403,0.203055952703547,0.949
404,0.22902639507105,0.925
405,0.335665950612475,0.859
406,0.253699990744795,0.907
407,0.207195383401821,0.943
408,0.300276733241412,0.895
409,0.214239581728263,0.924
410,0.219336195903417,0.928
411,0.372135781712765,0.878
412,0.276992260047023,0.91
413,0.292154107177054,0.905
414,0.251408929061682,0.9
415,0.19271311338747,0.955
416,0.293444783401329,0.903
417,0.206717599620558,0.942
418,0.233087861897759,0.913
419,0.226792574053293,0.935
420,0.241285319084822,0.943
421,0.174210916156734,0.958
422,0.224656776925669,0.917
423,0.22979102041321,0.941
424,0.287289530825766,0.895
425,0.229383728529636,0.92
426,0.227756215191826,0.942
427,0.181104503866941,0.958
428,0.256527307555176,0.903
429,0.280336676940754,0.922
430,0.230526633894477,0.92
431,0.245772598879233,0.912
432,0.230364600465943,0.918
433,0.290492549908982,0.92
434,0.243975062664224,0.888
435,0.209727569271264,0.957
436,0.268731328575761,0.916
437,0.225838336397987,0.94
438,0.258465944590459,0.879
439,0.303801544127653,0.878
440,0.224306206297824,0.914
441,0.25877708072768,0.899
442,0.265452569644649,0.897
443,0.19231585539561,0.944
444,0.290503130214879,0.876
445,0.262091688798004,0.905
446,0.390603578732448,0.827
447,0.314236159860723,0.882
448,0.285722034514449,0.904
449,0.204998489327998,0.933
450,0.280063901932117,0.898
451,0.245172773998685,0.909
452,0.281200050136118,0.905
453,0.188258639239569,0.945
454,0.267988940629227,0.913
455,0.257161982073009,0.906
456,0.186129103312413,0.971
457,0.189973384405623,0.952
458,0.201282029810966,0.944
459,0.278454034493261,0.897
460,0.231650264227166,0.934
461,0.196063673059023,0.956
462,0.205050612506523,0.938
463,0.274939699983605,0.893
464,0.316468604648103,0.895
465,0.222706565788407,0.934
466,0.303207390475419,0.923
467,0.229629057307375,0.938
468,0.243460529682074,0.895
469,0.174873639228961,0.97
470,0.20257727937523,0.953
471,0.18859109443975,0.964
472,0.317740293302562,0.881
473,0.274421333939697,0.914
474,0.213559196703071,0.928
475,0.281946982646419,0.904
476,0.23193676223088,0.952
477,0.187980684299401,0.938
478,0.23224291601669,0.935
479,0.192611352712814,0.938
480,0.243007910271266,0.915
481,0.237310525987977,0.943
482,0.288734633250228,0.894
483,0.227154965894757,0.932
484,0.253808370996943,0.904
485,0.198757155060516,0.942
486,0.261602356108024,0.909
487,0.201661629511351,0.943
488,0.31622166111038,0.886
489,0.237944948409096,0.922
490,0.195082951605393,0.956
491,0.222881953275016,0.925
492,0.325396783368082,0.903
493,0.258878772066335,0.911
494,0.223591666876008,0.933
495,0.190308741671883,0.957
496,0.302165406906074,0.915
497,0.405614136899896,0.84
498,0.245396419863476,0.91
499,0.266088125630301,0.909
500,0.203132637073707,0.946
