"replication","mse","coverage"
1,0.191024382434571,0.95
2,0.397921213939304,0.849
3,0.338057391375662,0.907
4,0.254048272208894,0.936
5,0.241609779447529,0.92
6,0.320176892849548,0.898
7,0.32054799918444,0.899
8,0.301805774622062,0.912
9,0.31656839182847,0.888
10,0.256000704286796,0.925
11,0.245491978322335,0.911
12,0.335403609239352,0.885
13,0.205450090111256,0.93
14,0.244668922189175,0.931
15,0.296394086566277,0.913
16,0.184682616484755,0.965
17,0.276387301608167,0.918
18,0.348015797422957,0.875
19,0.244407313663581,0.939
20,0.409761168760965,0.87
21,0.280934076043406,0.902
22,0.246896867459044,0.934
23,0.371727280789993,0.873
24,0.330319589159931,0.86
25,0.191103277555098,0.967
26,0.321677884891721,0.907
27,0.277176609461309,0.9
28,0.270331604620658,0.935
29,0.226776673419984,0.941
30,0.323664798873277,0.884
31,0.235619489310731,0.939
32,0.333434261312012,0.878
33,0.511602798819986,0.819
34,0.285270168285757,0.925
35,0.439566866978538,0.825
36,0.369182464091389,0.841
37,0.212824406436583,0.934
38,0.270958456095182,0.919
39,0.287102318814269,0.909
40,0.269737099664802,0.924
41,0.234049905865452,0.951
42,0.269417618765846,0.91
43,0.297437182757984,0.917
44,0.235638923090639,0.912
45,0.204749746920323,0.947
46,0.341878867822664,0.871
47,0.313900129922881,0.904
48,0.284587325398819,0.924
49,0.27499485499155,0.915
50,0.286722071965667,0.886
51,0.283627994641286,0.891
52,0.300423443453683,0.893
53,0.440858599918603,0.835
54,0.211804761548253,0.936
55,0.310746714498338,0.927
56,0.358534465347168,0.861
57,0.416797101829223,0.862
58,0.344788314420818,0.857
59,0.316094754277082,0.905
60,0.267136737581774,0.908
61,0.46556695954858,0.83
62,0.37482965927887,0.854
63,0.273810195761349,0.93
64,0.292266029579412,0.918
65,0.409842597214656,0.847
66,0.259560436394591,0.919
67,0.266298422046296,0.933
68,0.288902852111231,0.892
69,0.351628480361287,0.884
70,0.256390782472722,0.928
71,0.258097924824358,0.905
72,0.221359924349421,0.938
73,0.336850171407845,0.874
74,0.304426779610352,0.861
75,0.329474709776337,0.887
76,0.209940716719265,0.947
77,0.315319649851902,0.905
