"replication","mse","coverage"
1,0.051546975164312,0.989
2,0.0249403772331013,0.999
3,0.0396336473842299,0.997
4,0.0177843690375947,1
5,0.0342407107340532,0.998
6,0.00785406213044173,1
7,0.00557333421480029,1
8,0.00363727938525477,1
9,0.0189974919006068,0.999
10,0.0241197932836356,0.994
11,0.00334920535279969,1
12,0.0151461717677569,0.999
13,0.0442553612529916,0.975
14,0.0385136558759954,0.99
15,0.0822344838498445,0.924
16,0.0244724989744382,0.997
17,0.00780058363662942,1
18,0.0100723683538144,1
19,0.00294247566209809,1
20,0.00381190732674225,1
21,0.0104704354931156,1
22,0.0224096538424421,0.999
23,0.018918028803864,1
24,0.0620822842500766,0.962
25,0.0299664128170643,0.997
26,0.0126358166775966,1
27,0.00697185148156344,1
28,0.0845042504932965,0.869
29,0.0257315013100387,0.993
30,0.0310573554382975,1
31,0.00242732202666086,1
32,0.00562364658173803,0.999
33,0.0246127861739109,0.997
34,0.0566984603376404,0.961
35,0.0129040710159387,1
36,0.0182923105113261,0.998
37,0.0710867315060632,0.921
38,0.0278586034781159,1
39,0.0186598193404953,0.999
40,0.0100610494968933,1
41,0.0214311463501296,0.999
42,0.0538422074565802,0.977
43,0.0038244524390018,1
44,0.0588560792013931,0.965
45,0.00554495424041793,1
46,0.0550860140231179,0.974
47,0.0279528544195033,0.996
48,0.0449971232125446,0.988
49,0.0370617350696374,0.994
50,0.00863810663125441,1
51,0.054305048427864,0.978
52,0.051612953953896,0.974
53,0.0308895740315434,0.998
54,0.0193248510808139,0.999
55,0.0493781227697058,0.972
56,0.00357853002472382,1
57,0.0967475768915245,0.875
58,0.0141360226269813,0.999
59,0.0445300112127266,0.983
60,0.0744344041466272,0.941
61,0.0135813259535354,0.999
62,0.003898677171547,1
63,0.0243644284546143,0.999
64,0.00569207017435972,1
65,0.0674789319699132,0.965
66,0.0755363018814311,0.959
67,0.0769521815519896,0.908
68,0.034667312320713,0.997
69,0.0178798800392433,1
70,0.0130625104234129,0.999
71,0.0195592438330161,1
72,0.060177803085743,0.965
73,0.0213177392931407,0.988
74,0.00933691721975221,1
75,0.00943838214881545,1
76,0.0570529902453207,0.974
77,0.0647049133655564,0.963
78,0.0086156588256672,1
79,0.0102062080254612,1
80,0.0032458135782429,1
81,0.00529368434222047,1
82,0.0820741693643685,0.889
83,0.0127608992026712,1
84,0.0556858488539213,0.976
85,0.0490609752079776,0.963
86,0.0219849228765286,0.999
87,0.00509155012202317,1
88,0.0121500304077667,1
89,0.050581422265605,0.983
90,0.0384073388509547,0.987
91,0.0193933318297787,0.997
92,0.0230574002050703,1
93,0.0111259937705971,0.999
94,0.0836125171818841,0.964
95,0.00297757836695699,1
96,0.0142687138624063,0.999
97,0.0360473816079175,0.992
98,0.0124108648178223,1
99,0.0495650435126178,0.986
100,0.046501135352778,0.98
101,0.00440673878104713,1
102,0.0203512854963672,0.998
103,0.00931571311812225,0.999
104,0.0208121263699835,1
105,0.00984086216253218,1
106,0.080672740642161,0.941
107,0.0183827264678443,0.999
108,0.035344475653106,0.991
109,0.0098987829924711,1
110,0.0652718274779745,0.958
111,0.0110663357111511,1
112,0.0795394961019788,0.937
113,0.00928938258458096,1
114,0.0764337613084558,0.908
115,0.0257686111255472,0.997
116,0.0158563866528358,0.998
117,0.0328314013204165,0.998
118,0.00766920503763182,1
119,0.00483329135899946,1
120,0.012771631222154,1
121,0.0329103292846259,0.995
122,0.0100479920112846,1
123,0.0363458458397082,0.987
124,0.00747597964504855,1
125,0.0248887506271454,0.999
126,0.0239787069502566,1
127,0.0469449315617619,0.988
128,0.0348557334975641,0.994
129,0.0298641297073329,0.997
130,0.053199037737725,0.984
131,0.0809262359360518,0.929
132,0.0671191697857228,0.954
133,0.00600755124856076,1
