"replication","mse","coverage"
1,0.0216850589655348,0.94
2,0.0183581009589971,0.957
3,0.0254848523902701,0.91
4,0.0178857560481609,0.968
5,0.0204852951454487,0.958
6,0.0250069625971455,0.936
7,0.0181435150375758,0.966
8,0.0193872022228156,0.949
9,0.0259115322091581,0.921
10,0.0189226672025394,0.959
11,0.0170911215063134,0.974
12,0.0250322736709949,0.917
13,0.0251224840257559,0.923
14,0.0164082387963803,0.964
15,0.0211912077410003,0.937
16,0.0195494751920397,0.951
17,0.0198764920250075,0.949
18,0.0249497771640102,0.916
19,0.0156361211951742,0.978
20,0.0201929594926347,0.949
21,0.0224355720614162,0.936
22,0.0205738645166043,0.952
23,0.023285338425355,0.927
24,0.0205908126453213,0.938
25,0.0217843789364637,0.938
26,0.0250995679762788,0.926
27,0.020586966418323,0.949
28,0.0225414942294082,0.937
29,0.0198231508371485,0.944
30,0.0207309626883991,0.945
31,0.0228284540543661,0.933
32,0.0186063337315593,0.956
33,0.0182522200813633,0.955
34,0.0230039392598695,0.93
35,0.0205216543765502,0.956
36,0.0175312005301766,0.967
37,0.0268153351433214,0.903
38,0.0161251813021295,0.976
39,0.0174674097974194,0.959
40,0.0240378982905993,0.929
